player_id,player,team,league,season,age,nationality,minutes,goals_per90,assists_per90,ga_nopk_per90,shots,shots_on_target,goals_per_shot,tackles,interceptions,fouls_drawn,crosses_per90,progressive_passes_per90,key_passes_per90,pass_completion_pct,sca_per90,passes_final_third_total,xa_per90,np_xg_per90,xg_chain,xg_buildup,cluster,pc1,pc2,similarity_to_kroos
Daichi Kamada_2020-21,Daichi Kamada,Eintracht Frankfurt,Bundesliga,2020-21,23,JPN,2356,0.19,0.46,0.65,1.45,0.46,0.13,1.1069,0.5725,1.145,3.5878,0.148,0.0669,72.9,4.28,77.0,0.2591,0.2291,19.099796313792467,9.384855227544904,3.0,2.7292,1.228,0.6431
Dale Stephens_2020-21,Dale Stephens,Burnley,Premier League,2020-21,31,ENG,261,0.0,0.0,0.0,1.03,0.34,0.0,1.7241,2.7586,0.6897,0.0,0.5419,0.0,81.7,1.38,8.0,0.0,0.0284,0.2412488982081413,0.1589796990156173,,,,
Daley Sinkgraven_2020-21,Daley Sinkgraven,Leverkusen,Bundesliga,2020-21,25,NED,1570,0.0,0.0,0.0,0.34,0.06,0.0,1.0345,1.2644,1.2644,1.954,0.2032,0.0339,80.9,1.89,67.0,0.0293,0.0181,4.847785387188196,4.336901489645243,1.0,-2.2577,0.1955,0.633
Damian Kądzior_2020-21,Damian Kądzior,Eibar,La Liga,2020-21,28,POL,195,0.0,0.0,0.0,2.31,0.46,0.0,0.4545,0.0,1.8182,12.2727,0.4615,0.0769,57.9,1.84,2.0,0.0,0.0,0.0,0.0,,,,
Damien Le Tallec_2020-21,Damien Le Tallec,Montpellier,Ligue 1,2020-21,30,FRA,1227,0.0,0.0,0.0,0.95,0.29,0.0,0.7353,1.8382,0.7353,0.1471,0.1467,0.0064,78.8,0.81,38.0,0.0291,0.1105,2.581459306180477,2.1594181079417467,1.0,-2.0454,-0.938,0.5521
Dan Burn_2020-21,Dan Burn,Brighton,Premier League,2020-21,28,ENG,2061,0.04,0.0,0.04,0.74,0.26,0.06,1.0917,1.3974,0.262,1.6157,0.1407,0.0162,74.5,1.09,75.0,0.0427,0.0471,4.978818798437715,4.176192915067077,1.0,-1.9108,-0.9222,0.5736
Dan Ndoye_2020-21,Dan Ndoye,Nice,Ligue 1,2020-21,19,SUI,551,0.16,0.16,0.33,1.96,0.49,0.08,0.9836,0.9836,2.623,3.1148,0.0408,0.0292,70.7,2.28,6.0,0.1035,0.0971,2.2141122855246067,1.1244889302179215,,,,
Dani Ceballos_2020-21,Dani Ceballos,Arsenal,Premier League,2020-21,23,ESP,1615,0.0,0.17,0.17,0.72,0.11,0.0,1.3408,1.676,1.3408,1.676,0.3344,0.0602,86.0,3.79,125.0,0.1441,0.0368,9.275819662958384,8.116629021242261,0.0,-1.453,2.9161,0.7882
Dani Escriche_2020-21,Dani Escriche,Huesca,La Liga,2020-21,22,ESP,857,0.11,0.11,0.21,1.05,0.11,0.1,0.7368,0.8421,1.6842,0.8421,0.1233,0.0365,71.6,2.63,11.0,0.1258,0.2199,3.856073709204793,0.5717339031398296,,,,
Dani García_2020-21,Dani García,Athletic Club,La Liga,2020-21,30,ESP,1920,0.0,0.05,0.05,0.28,0.05,0.0,0.9859,1.6901,1.0329,0.2817,0.1875,0.0139,83.3,0.94,97.0,0.0311,0.0181,5.285542901605368,4.558836797252297,1.0,-2.6479,0.0821,0.6004
Dani Olmo_2020-21,Dani Olmo,RB Leipzig,Bundesliga,2020-21,22,ESP,2194,0.21,0.37,0.53,3.16,0.98,0.05,0.7787,0.7377,1.5574,0.9836,0.2243,0.0526,76.3,4.6,106.0,0.2267,0.2534,19.371167447417974,10.323801381513476,3.0,3.0959,1.103,0.6832
Dani Raba_2020-21,Dani Raba,Villarreal,La Liga,2020-21,24,ESP,150,0.0,0.0,0.0,3.6,0.6,0.0,0.5882,0.0,5.2941,4.1176,1.2,0.24,75.0,5.44,3.0,0.0,0.0,0.0,0.0,,,,
Daniel Bessa_2020-21,Daniel Bessa,Hellas Verona,Serie A,2020-21,27,ITA,615,0.0,0.29,0.29,1.17,0.59,0.0,1.3235,0.2941,0.8824,2.3529,0.2846,0.1138,84.3,2.79,26.0,0.2943,0.1799,4.169827524572611,1.219257619231939,,,,
Daniel Brosinski_2020-21,Daniel Brosinski,Mainz 05,Bundesliga,2020-21,32,GER,1430,0.13,0.06,0.06,0.63,0.19,0.0,0.8805,0.9434,0.1887,7.2956,0.1918,0.0809,61.8,2.77,49.0,0.1621,0.0212,5.620027482509613,4.200796553865075,0.0,0.2715,0.2713,0.6109
Daniel Caligiuri_2020-21,Daniel Caligiuri,Augsburg,Bundesliga,2020-21,32,ITA,2665,0.2,0.14,0.27,1.35,0.57,0.1,1.4189,1.4527,2.027,4.1892,0.1167,0.0522,67.1,3.21,63.0,0.1299,0.0757,7.66736881993711,4.832313146907836,2.0,0.037,-0.2879,0.6034
Daniel Didavi_2020-21,Daniel Didavi,Stuttgart,Bundesliga,2020-21,30,GER,970,0.37,0.28,0.65,2.23,0.65,0.17,0.8333,0.2778,1.2037,3.4259,0.2501,0.1049,71.8,3.72,48.0,0.2707,0.2664,6.49139915779233,2.219109097495675,3.0,3.9387,1.7525,0.6727
Daniel James_2020-21,Daniel James,Manchester Utd,Premier League,2020-21,22,WAL,910,0.3,0.1,0.4,1.68,0.59,0.18,0.7921,0.099,1.3861,1.8812,0.211,0.0659,76.3,1.68,8.0,0.1315,0.229,5.241102613508701,2.144381510093808,2.0,1.9034,0.1675,0.6883
Daniel Maldini_2020-21,Daniel Maldini,Milan,Serie A,2020-21,18,ITA,29,0.0,0.0,0.0,3.1,3.1,0.0,0.0,0.0,3.3333,6.6667,1.2414,0.0,86.7,9.0,2.0,0.0,0.5932,0.1779610067605972,0.0,,,,
Daniel Parejo_2020-21,Daniel Parejo,Villarreal,La Liga,2020-21,31,ESP,3112,0.09,0.14,0.23,0.78,0.26,0.11,1.0694,1.3295,1.7341,3.237,0.2571,0.0345,87.8,2.95,277.0,0.1563,0.0419,19.97213601693511,17.083878856152296,0.0,-1.1253,1.6004,0.7645
Daniel Podence_2020-21,Daniel Podence,Wolves,Premier League,2020-21,24,POR,1661,0.16,0.11,0.27,1.73,0.76,0.09,0.4324,0.5946,1.4595,1.8378,0.1626,0.0474,75.1,3.25,47.0,0.0994,0.1483,6.7250947672873735,2.910880086943507,2.0,0.9856,-0.4918,0.6633
Daniel Wass_2020-21,Daniel Wass,Valencia,La Liga,2020-21,31,DEN,2979,0.12,0.03,0.12,1.15,0.36,0.08,0.9366,1.3897,1.0272,2.0846,0.1053,0.0328,76.1,2.18,122.0,0.0533,0.0712,8.842154558748007,5.889808386564255,1.0,-1.0251,-0.9217,0.595
Daniele Baselli_2020-21,Daniele Baselli,Torino,Serie A,2020-21,28,ITA,396,0.0,0.0,0.0,1.14,0.45,0.0,1.5909,2.0455,2.2727,3.1818,0.3788,0.1364,75.1,3.17,21.0,0.1729,0.0496,1.6164583154022694,0.9867002945393324,,,,
Danilo_2020-21,Danilo,Juventus,Serie A,2020-21,29,BRA,2916,0.03,0.12,0.15,0.59,0.06,0.05,0.9259,2.284,0.6173,1.2037,0.2179,0.0227,88.1,2.04,220.0,0.1054,0.0566,19.305436512455344,16.050811333581805,1.0,-2.1953,1.166,0.6347
Danilo Cataldi_2020-21,Danilo Cataldi,Lazio,Serie A,2020-21,25,ITA,568,0.0,0.0,0.0,0.95,0.32,0.0,0.4762,1.5873,0.7937,4.7619,0.3586,0.0417,81.8,2.53,40.0,0.0375,0.0511,3.09261591732502,2.6454606875777245,,,,
Danilo Pereira_2020-21,Danilo Pereira,Paris Saint-Germain,Ligue 1,2020-21,28,POR,1430,0.13,0.06,0.19,1.07,0.31,0.12,0.6918,1.8239,0.9434,0.0629,0.2244,0.0137,91.9,1.13,85.0,0.0578,0.0925,9.20709385164082,8.718606794252992,1.0,-1.7239,0.5544,0.6431
Danny Latza_2020-21,Danny Latza,Mainz 05,Bundesliga,2020-21,30,GER,1800,0.0,0.1,0.1,1.1,0.5,0.0,1.55,1.35,1.45,2.1,0.1155,0.0414,69.3,2.45,46.0,0.0871,0.0762,5.20104880258441,2.5874674282968044,1.0,-1.0787,-0.4002,0.5929
Danny da Costa_2020-21,Danny da Costa,Mainz 05,Bundesliga,2020-21,27,GER,1208,0.0,0.07,0.07,0.22,0.0,0.0,1.2687,1.4179,0.2985,3.6567,0.2235,0.0605,58.8,2.09,38.0,0.1761,0.0182,4.109083618968725,1.628365295007825,0.0,-0.8986,0.5336,0.5768
Darko Brašanac_2020-21,Darko Brašanac,Osasuna,La Liga,2020-21,28,SRB,909,0.2,0.0,0.2,0.79,0.4,0.25,0.495,0.6931,0.6931,0.9901,0.2475,0.0309,69.4,1.78,23.0,0.0,0.0,0.0,0.0,1.0,-0.745,-0.7089,0.592
Darko Churlinov_2020-21,Darko Churlinov,Stuttgart,Bundesliga,2020-21,20,MKD,216,0.0,0.42,0.42,1.25,0.0,0.0,0.4167,0.0,1.25,2.5,0.1786,0.0595,73.5,2.89,2.0,0.2936,0.0547,1.5751136224716902,0.7392925042659044,,,,
Darko Lazović_2020-21,Darko Lazović,Hellas Verona,Serie A,2020-21,29,SRB,2503,0.11,0.22,0.32,1.19,0.4,0.09,0.6835,0.8273,0.1079,4.3885,0.1753,0.0393,72.1,2.37,75.0,0.0,0.0,0.0,0.0,2.0,-0.2428,-0.2818,0.634
Darnell Furlong_2020-21,Darnell Furlong,West Brom,Premier League,2020-21,24,ENG,2932,0.03,0.09,0.12,0.8,0.15,0.04,0.8589,1.5031,1.0123,3.0061,0.0684,0.014,56.6,1.04,63.0,0.0756,0.0593,6.135472722351551,3.374022333882749,1.0,-0.8712,-2.1254,0.4562
Darwin Machís_2020-21,Darwin Machís,Granada,La Liga,2020-21,27,VEN,2026,0.18,0.22,0.4,2.09,0.89,0.09,0.8,0.9778,2.0,4.8,0.0514,0.0347,59.2,2.84,30.0,0.2276,0.212,9.67741333693266,2.1357034109532833,2.0,2.1399,-1.5508,0.5129
David Alaba_2020-21,David Alaba,Bayern Munich,Bundesliga,2020-21,28,AUT,2675,0.07,0.13,0.2,0.71,0.2,0.1,0.7407,1.4478,0.3367,1.2458,0.2544,0.0294,84.2,2.02,212.0,0.0668,0.0326,17.068848632276058,15.757669802755116,1.0,-1.4294,0.9672,0.706
David Costa_2020-21,David Costa,Lens,Ligue 1,2020-21,19,POR,150,0.6,0.6,1.2,1.2,0.6,0.5,2.3529,0.0,1.1765,2.3529,0.3429,0.1714,78.3,2.98,4.0,0.0,0.0,0.0,0.0,,,,
David Ferreiro_2020-21,David Ferreiro,Huesca,La Liga,2020-21,32,ESP,2527,0.07,0.14,0.21,0.93,0.43,0.08,0.4982,0.9253,1.3523,8.6121,0.1088,0.0703,64.3,4.31,60.0,0.199,0.0621,10.064324470236896,6.563428334891796,2.0,0.8908,-0.3102,0.5943
David Silva_2020-21,David Silva,Real Sociedad,La Liga,2020-21,34,ESP,1399,0.13,0.32,0.45,1.29,0.19,0.1,0.7742,0.8387,1.4194,1.1613,0.4319,0.0858,83.1,4.51,79.0,0.2178,0.1722,11.578254725784063,7.450381493195891,0.0,1.5026,3.8804,0.859
David Timor_2020-21,David Timor,Getafe,La Liga,2020-21,30,ESP,1395,0.0,0.0,0.0,1.23,0.39,0.0,0.5806,1.0323,0.9677,2.0,0.1505,0.0258,62.1,1.23,70.0,0.1008,0.0388,0.8435618001967669,0.6980448812246323,2.0,-0.596,-1.4169,0.5408
Davide Angelo Ghislandi_2020-21,Davide Angelo Ghislandi,Atalanta,Serie A,2020-21,19,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Davide Biraschi_2020-21,Davide Biraschi,Genoa,Serie A,2020-21,26,ITA,915,0.0,0.0,0.0,0.2,0.0,0.0,0.9804,1.9608,0.7843,1.2745,0.2951,0.0,78.2,0.39,34.0,0.0,0.0071,2.5854340475052595,2.512978255748749,1.0,-3.2467,0.3243,0.5622
Davide Faraoni_2020-21,Davide Faraoni,Hellas Verona,Serie A,2020-21,28,ITA,2891,0.12,0.22,0.34,1.09,0.34,0.11,1.1526,1.7134,1.1838,2.0249,0.1209,0.0192,70.8,1.57,96.0,0.0,0.0,0.0,0.0,1.0,-1.2609,-0.6928,0.5574
Davide Santon_2020-21,Davide Santon,Roma,Serie A,2020-21,29,ITA,586,0.0,0.15,0.15,0.77,0.0,0.0,0.4615,0.6154,0.4615,2.4615,0.2918,0.0768,87.5,1.59,9.0,0.132,0.0763,2.912956580519676,2.0915853902697563,,,,
Davide Zappacosta_2020-21,Davide Zappacosta,Genoa,Serie A,2020-21,28,ITA,2045,0.18,0.09,0.26,1.8,0.57,0.1,0.7489,0.837,0.837,3.7004,0.0669,0.0211,78.8,2.22,25.0,0.0541,0.1141,7.9104263335466385,4.554353255778551,2.0,0.0523,-1.5302,0.5849
Davy Klaassen_2020-21,Davy Klaassen,Werder Bremen,Bundesliga,2020-21,27,NED,222,0.0,0.0,0.0,1.62,0.0,0.0,0.4,1.6,1.6,0.4,1.3514,0.1351,65.6,1.62,4.0,0.0105,0.0543,0.1564649939537048,0.0509129986166954,,,,
Davy Pröpper_2020-21,Davy Pröpper,Brighton,Premier League,2020-21,28,NED,213,0.0,0.0,0.0,1.69,0.85,0.0,2.0833,0.4167,0.0,1.25,0.8451,0.0,72.9,0.0,5.0,0.0,0.0577,0.2699490040540695,0.1942277029156685,,,,
Declan Rice_2020-21,Declan Rice,West Ham United,Premier League,2020-21,21,ENG,2879,0.06,0.03,0.06,0.88,0.25,0.04,1.125,1.7812,0.4375,0.9688,0.1651,0.0215,86.6,1.84,125.0,0.0618,0.0522,10.661635948345063,9.188757190480828,1.0,-2.1665,0.1644,0.6235
Dejan Kulusevski_2020-21,Dejan Kulusevski,Juventus,Serie A,2020-21,20,SWE,1923,0.19,0.14,0.33,1.59,0.33,0.12,0.8411,0.514,1.3551,2.8037,0.0936,0.0695,76.7,4.54,38.0,0.296,0.1558,16.382541242986917,8.5699807330966,2.0,1.8893,0.1954,0.6604
Dele Alli_2020-21,Dele Alli,Tottenham Hotspur,Premier League,2020-21,24,ENG,620,0.0,0.15,0.15,1.74,0.58,0.0,1.7391,0.8696,1.7391,1.4493,0.2516,0.0871,79.7,3.19,15.0,0.1922,0.2427,4.322706138715148,2.1345874574035406,,,,
Demarai Gray_2020-21,Demarai Gray,Leverkusen,Bundesliga,2020-21,24,JAM,442,0.2,0.41,0.61,3.05,1.43,0.07,0.4082,0.8163,1.0204,6.1224,0.2443,0.1833,67.0,3.48,7.0,0.1581,0.3088,3.380604065954685,1.373163377866149,,,,
Demarai Gray_2020-21,Demarai Gray,Leicester City,Premier League,2020-21,24,JAM,19,0.0,0.0,0.0,4.74,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,63.6,0.0,0.0,0.0,0.2899,0.0270333997905254,0.0270333997905254,,,,
Denis Bouanga_2020-21,Denis Bouanga,Saint-Étienne,Ligue 1,2020-21,25,GAB,2720,0.23,0.13,0.26,3.38,1.29,0.04,1.0596,0.6954,1.1589,2.0199,0.0469,0.0221,63.7,2.68,28.0,0.118,0.3058,13.02622650191188,3.0741637963801622,2.0,2.2825,-2.397,0.4779
Denis Cheryshev_2020-21,Denis Cheryshev,Valencia,La Liga,2020-21,29,RUS,1101,0.0,0.25,0.25,1.63,0.49,0.0,1.2295,0.9836,1.1475,4.0984,0.144,0.0623,59.1,2.13,16.0,0.1713,0.0781,3.531425797380507,0.6467663049697876,2.0,0.8798,0.0634,0.5923
Denis Suárez_2020-21,Denis Suárez,Celta Vigo,La Liga,2020-21,26,ESP,2852,0.0,0.28,0.28,0.5,0.09,0.0,1.0095,0.7256,1.2618,3.6909,0.1839,0.0415,81.0,2.81,174.0,0.1709,0.0296,16.346641520038247,12.802425803616645,0.0,-0.3232,1.1512,0.7181
Denis Zakaria_2020-21,Denis Zakaria,Gladbach,Bundesliga,2020-21,23,SUI,1419,0.06,0.06,0.13,0.7,0.13,0.09,1.0759,1.519,0.8228,0.3797,0.1446,0.0228,87.2,1.33,52.0,0.068,0.0887,6.457549669779837,4.711558889597654,1.0,-1.8161,0.0468,0.6339
Dennis Borkowski_2020-21,Dennis Borkowski,RB Leipzig,Bundesliga,2020-21,18,GER,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440356992185115,0.0440356992185115,,,,
Dennis Geiger_2020-21,Dennis Geiger,Hoffenheim,Bundesliga,2020-21,22,GER,658,0.14,0.14,0.27,0.96,0.41,0.14,1.3699,0.411,1.2329,4.6575,0.6991,0.1824,81.6,3.15,34.0,0.1614,0.0336,2.809795832261443,1.9006628021597864,,,,
Dennis Man_2020-21,Dennis Man,Parma,Serie A,2020-21,21,ROU,699,0.26,0.13,0.39,2.45,0.77,0.11,0.7692,0.2564,0.8974,1.0256,0.3495,0.046,84.0,2.58,21.0,0.0631,0.3025,4.86066816188395,2.3481677770614624,,,,
Dennis Praet_2020-21,Dennis Praet,Leicester City,Premier League,2020-21,26,BEL,718,0.13,0.13,0.25,1.0,0.25,0.13,1.0,1.0,0.25,2.375,0.2089,0.0585,78.7,2.01,11.0,0.152,0.0549,2.111918618902564,1.2916930802166462,,,,
Dereck Kutesa_2020-21,Dereck Kutesa,Reims,Ligue 1,2020-21,22,SUI,687,0.13,0.26,0.39,1.31,0.52,0.1,0.7895,0.9211,2.1053,1.9737,0.0515,0.0421,64.4,2.23,11.0,0.0965,0.1243,1.7900638282299042,0.4950046055018902,,,,
Destiny Udogie_2020-21,Destiny Udogie,Hellas Verona,Serie A,2020-21,17,ITA,170,0.0,0.0,0.0,0.53,0.0,0.0,2.1053,1.0526,1.5789,0.5263,0.6176,0.0882,83.6,1.06,8.0,0.0,0.0,0.0,0.0,,,,
Deyovaisio Zeefuik_2020-21,Deyovaisio Zeefuik,Hertha BSC,Bundesliga,2020-21,22,NED,905,0.1,0.0,0.1,0.3,0.2,0.33,0.8911,1.5842,1.7822,2.1782,0.1401,0.0542,72.0,2.89,18.0,0.0979,0.0164,1.81670808698982,0.8241267884150147,1.0,-1.3594,-0.219,0.5898
Diadie Samassékou_2020-21,Diadie Samassékou,Hoffenheim,Bundesliga,2020-21,24,MLI,2563,0.0,0.07,0.07,0.56,0.0,0.0,1.4386,2.7719,1.5789,0.2807,0.1269,0.0113,82.3,1.65,106.0,0.0598,0.0179,11.426894823089242,9.868041288107634,1.0,-3.2561,0.0938,0.5039
Didier Ibrahim Ndong_2020-21,Didier Ibrahim Ndong,Dijon,Ligue 1,2020-21,26,GAB,2610,0.0,0.03,0.03,0.21,0.03,0.0,1.069,1.3448,0.6207,0.7241,0.1843,0.0119,86.5,1.1,142.0,0.0,0.0,0.0,0.0,1.0,-2.8621,-0.0128,0.5966
Diego Demme_2020-21,Diego Demme,Napoli,Serie A,2020-21,28,GER,1590,0.11,0.17,0.28,0.79,0.34,0.14,1.6384,0.7345,1.5819,0.2825,0.2759,0.0472,88.5,1.92,119.0,0.1223,0.0802,10.83776898123324,8.236274916678667,0.0,-0.8462,1.9916,0.7916
Diego Lainez_2020-21,Diego Lainez,Real Betis,La Liga,2020-21,20,MEX,862,0.0,0.21,0.21,1.36,0.42,0.0,0.4167,1.1458,2.9167,2.1875,0.179,0.0646,76.2,3.24,22.0,0.0571,0.0626,2.6015700921416283,1.837359897792339,,,,
Dilane Bakwa_2020-21,Dilane Bakwa,Bordeaux,Ligue 1,2020-21,17,FRA,56,0.0,0.0,0.0,4.82,3.21,0.0,1.6667,1.6667,10.0,0.0,1.3775,0.2296,85.0,7.89,5.0,0.0417,0.2433,0.3227149993181228,0.1954034008085727,,,,
Dimitri Foulquier_2020-21,Dimitri Foulquier,Granada,La Liga,2020-21,27,FRA,2663,0.0,0.14,0.14,0.27,0.14,0.0,0.7095,0.8108,0.8108,1.8581,0.0665,0.0106,72.3,1.32,54.0,0.0459,0.0252,4.271014740690589,2.953733505681157,1.0,-1.2297,-1.5461,0.5311
Dimitri Liénard_2020-21,Dimitri Liénard,Strasbourg,Ligue 1,2020-21,32,FRA,1829,0.1,0.2,0.25,1.48,0.49,0.03,1.33,0.8374,0.6897,8.5222,0.1606,0.0579,74.7,3.75,92.0,0.0,0.0,0.0,0.0,0.0,-0.4411,0.2272,0.6601
Dimitri Payet_2020-21,Dimitri Payet,Marseille,Ligue 1,2020-21,33,FRA,2417,0.26,0.37,0.63,1.68,0.67,0.16,0.6691,0.3346,1.71,7.026,0.1693,0.0745,71.2,4.32,106.0,0.2974,0.2061,15.65750396065414,7.611956404522061,3.0,3.3531,1.0185,0.6534
Dimitris Limnios_2020-21,Dimitris Limnios,Köln,Bundesliga,2020-21,22,GRE,378,0.0,0.0,0.0,1.43,0.71,0.0,1.1905,0.4762,2.8571,3.0952,0.1984,0.0992,64.3,2.14,4.0,0.1542,0.0781,0.950709905475378,0.2467198986560106,,,,
Diogo Jota_2020-21,Diogo Jota,Liverpool,Premier League,2020-21,23,POR,1112,0.73,0.0,0.73,3.72,2.1,0.2,0.5645,0.4032,1.6129,1.2903,0.1832,0.0511,71.5,2.99,28.0,0.1421,0.5692,10.972966209053991,4.07609829492867,3.0,4.7949,-1.6462,0.3893
Dion Lopy_2020-21,Dion Lopy,Reims,Ligue 1,2020-21,18,SEN,256,0.0,0.0,0.0,1.05,0.0,0.0,0.3571,0.7143,0.7143,0.3571,1.0547,0.1758,88.3,2.11,5.0,0.0152,0.0367,0.6188689917325974,0.5333399921655655,,,,
Djavan Anderson_2020-21,Djavan Anderson,Lazio,Serie A,2020-21,25,SUR,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,2.5,0.0,0.0,71.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Djibril Sow_2020-21,Djibril Sow,Eintracht Frankfurt,Bundesliga,2020-21,23,SUI,2175,0.0,0.08,0.08,0.46,0.12,0.0,1.4876,2.1901,1.6529,0.2479,0.1759,0.0251,87.3,1.9,90.0,0.0468,0.0189,8.694196281023324,7.408980629406869,1.0,-3.0043,0.819,0.5938
Dodi Lukebakio_2020-21,Dodi Lukebakio,Hertha BSC,Bundesliga,2020-21,22,BEL,1855,0.24,0.24,0.39,2.04,0.92,0.07,0.7282,0.5825,1.5049,1.3592,0.0652,0.0368,73.9,2.28,25.0,0.1313,0.272,10.63773694448173,3.690407996065914,2.0,2.0658,-1.1632,0.5852
Domenico Berardi_2020-21,Domenico Berardi,Sassuolo,Serie A,2020-21,25,ITA,2475,0.62,0.25,0.62,4.07,1.49,0.09,0.8727,1.0545,2.1455,4.2182,0.1988,0.0703,75.1,5.49,72.0,0.2218,0.3054,19.3198859449476,7.612012619152665,3.0,4.3859,0.4618,0.5431
Domingos Quina_2020-21,Domingos Quina,Granada,La Liga,2020-21,20,POR,341,0.53,0.0,0.53,2.11,0.79,0.25,1.3158,0.5263,2.6316,0.7895,0.3299,0.165,74.7,2.9,6.0,0.0388,0.0779,0.4824789054691791,0.053193898871541,,,,
Dominick Drexler_2020-21,Dominick Drexler,Köln,Bundesliga,2020-21,30,GER,1233,0.15,0.07,0.22,0.88,0.15,0.17,1.8248,0.9489,1.6788,2.7007,0.1514,0.0433,75.7,2.48,23.0,0.1909,0.1525,5.7599399499595165,3.5228391587734222,1.0,-0.3605,0.2806,0.6524
Dominik Kohr_2020-21,Dominik Kohr,Mainz 05,Bundesliga,2020-21,26,GER,1268,0.07,0.07,0.14,1.14,0.21,0.06,2.1277,2.1277,1.3475,0.3546,0.2589,0.0292,72.7,1.85,64.0,0.0678,0.1532,7.037705555558205,5.781499408185482,1.0,-1.9651,0.8793,0.5856
Donny van de Beek_2020-21,Donny van de Beek,Manchester Utd,Premier League,2020-21,23,NED,524,0.17,0.17,0.34,0.34,0.17,0.5,1.7241,0.8621,1.0345,0.0,0.1446,0.0271,86.2,2.05,12.0,0.1799,0.0508,3.546600326895714,2.208483774214983,,,,
Douglas Costa_2020-21,Douglas Costa,Bayern Munich,Bundesliga,2020-21,29,BRA,320,0.28,0.28,0.56,1.13,0.56,0.25,0.2778,0.5556,0.5556,7.7778,0.4347,0.1534,68.6,4.78,13.0,0.2254,0.0466,1.1309197936207056,0.4591632969677448,,,,
Douglas Costa_2020-21,Douglas Costa,Juventus,Serie A,2020-21,29,BRA,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0715,1.0715,76.0,6.43,0.0,0.0968,0.0,0.6014609932899475,0.6014609932899475,,,,
Douglas Luiz_2020-21,Douglas Luiz,Aston Villa,Premier League,2020-21,22,BRA,2781,0.0,0.06,0.06,0.84,0.26,0.0,0.712,1.2945,1.5858,0.6796,0.1285,0.0186,84.2,1.68,134.0,0.0783,0.0427,9.615896521136165,7.108104381710291,1.0,-1.6028,-0.4031,0.6182
Dries Mertens_2020-21,Dries Mertens,Napoli,Serie A,2020-21,33,BEL,1459,0.56,0.49,1.05,3.39,1.23,0.16,0.8025,0.4938,0.5556,3.9506,0.1425,0.0766,72.1,3.83,29.0,0.2667,0.3723,10.975778864696622,2.574724449776113,3.0,5.5948,0.6363,0.4978
Drissa Camara_2020-21,Drissa Camara,Parma,Serie A,2020-21,18,CIV,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190459728240967,0.6190459728240967,,,,
Dwight McNeil_2020-21,Dwight McNeil,Burnley,Premier League,2020-21,20,ENG,3069,0.06,0.15,0.21,0.76,0.29,0.08,0.6745,0.9091,1.1437,7.1261,0.0823,0.0391,68.2,2.73,76.0,0.1606,0.0317,6.948604315519333,3.6068121027201414,2.0,0.0279,-0.8507,0.5856
Eberechi Eze_2020-21,Eberechi Eze,Crystal Palace,Premier League,2020-21,22,ENG,2559,0.14,0.21,0.35,1.3,0.46,0.11,0.5282,0.7042,2.5,2.993,0.1314,0.0445,79.5,3.34,70.0,0.1318,0.0878,7.996476820204407,3.959955094382167,2.0,0.687,-0.0363,0.6826
Ebrima Colley_2020-21,Ebrima Colley,Hellas Verona,Serie A,2020-21,20,GAM,734,0.12,0.0,0.12,2.08,0.86,0.06,0.6098,0.7317,2.0732,1.4634,0.1173,0.0373,71.8,2.82,16.0,0.0805,0.2751,4.452990390360355,2.380436085164547,,,,
Ebrima Darboe_2020-21,Ebrima Darboe,Roma,Serie A,2020-21,19,GAM,323,0.0,0.0,0.0,0.84,0.0,0.0,0.5556,2.2222,0.8333,0.0,1.2817,0.1115,93.9,2.78,26.0,0.0086,0.0193,0.8956250157207251,0.840572027489543,,,,
Eddie Salcedo_2020-21,Eddie Salcedo,Hellas Verona,Serie A,2020-21,18,ITA,755,0.24,0.0,0.24,2.62,1.19,0.09,0.5952,0.7143,1.7857,2.1429,0.1646,0.0284,67.0,1.43,14.0,0.0419,0.4502,3.8903852878138423,0.7474130932241678,,,,
Eden Hazard_2020-21,Eden Hazard,Real Madrid,La Liga,2020-21,29,BEL,532,0.51,0.34,0.85,1.69,0.85,0.3,0.339,0.5085,3.2203,0.5085,0.2417,0.0725,87.6,3.05,16.0,0.1258,0.2264,2.663658356294036,1.0267670843750238,,,,
Edimilson Fernandes_2020-21,Edimilson Fernandes,Mainz 05,Bundesliga,2020-21,24,SUI,841,0.0,0.11,0.11,1.28,0.43,0.0,0.5376,3.1183,0.5376,2.9032,0.1758,0.0917,73.5,2.14,21.0,0.1395,0.0475,2.5280385622754693,1.60669781640172,,,,
